Designator,Package,Mid X,Mid Y,Layer,Rotation,Comment
LED1110,SK6805-1515,77.161,86.066,Front,270,SK6805-1515 LED
LED1111,SK6805-1515,94.223,86.066,Front,269.9,SK6805-1515 LED
LED1112,SK6805-1515,90.564,86.098,Front,180,SK6805-1515 LED
LED1113,SK6805-1515,90.767,79.302,Front,180.3,SK6805-1515 LED
LED1114,SK6805-1515,80.567,79.323,Front,179.9,SK6805-1515 LED
LED1115,SK6805-1515,80.82,86.098,Front,180,SK6805-1515 LED
LED1116,SK6805-1515,80.557,92.825,Front,180,SK6805-1515 LED
LED1117,SK6805-1515,90.833,92.803,Front,180.2,SK6805-1515 LED
LED1118,SK6805-1515,172.465,69.308,Front,258.5,SK6805-1515 LED
LED1119,SK6805-1515,159.655,68.831,Front,270.2,SK6805-1515 LED
LED1120,SK6805-1515,166.217,68.349,Front,270.2,SK6805-1515 LED
LED1121,SK6805-1515,159.842,58.012,Front,270,SK6805-1515 LED
LED1122,SK6805-1515,166.102,58.647,Front,270,SK6805-1515 LED
LED1123,SK6805-1515,172.712,58.016,Front,269.9,SK6805-1515 LED
LED1124,SK6805-1515,3.515,-20.435,Front,180.3,SK6805-1515 LED
LED1125,SK6805-1515,-6.685,-20.414,Front,179.9,SK6805-1515 LED
LED1126,SK6805-1515,-6.423,-13.78,Front,180,SK6805-1515 LED
LED1127,SK6805-1515,-6.695,-6.953,Front,180,SK6805-1515 LED
LED1128,SK6805-1515,21.346,-100.454,Front,180,SK6805-1515 LED
LED1129,SK6805-1515,21.619,-107.281,Front,180,SK6805-1515 LED
LED1130,SK6805-1515,21.169,-113.728,Front,210.3,SK6805-1515 LED
LED1131,SK6805-1515,31.556,-113.937,Front,180.3,SK6805-1515 LED
LED1132,SK6805-1515,31.321,-107.301,Front,180.2,SK6805-1515 LED
LED1133,SK6805-1515,31.622,-100.475,Front,180.2,SK6805-1515 LED
LED1134,SK6805-1515,-72.117,96.693,Front,180,SK6805-1515 LED
LED1135,SK6805-1515,-71.845,89.866,Front,180,SK6805-1515 LED
LED1136,SK6805-1515,-72.107,83.232,Front,179.9,SK6805-1515 LED
LED1137,SK6805-1515,-61.907,83.21,Front,180.3,SK6805-1515 LED
LED1138,SK6805-1515,-62.142,89.846,Front,180.2,SK6805-1515 LED
LED1139,SK6805-1515,-61.644,96.741,Front,188.5,SK6805-1515 LED
LED1140,SK6805-1515,99.237,189.715,Front,223.4,SK6805-1515 LED
